label,tweet
1,rt @kitaindonesia    pilkada dki  pemilih ahok-djarot paling solid  cc @triwul   @satriobadja @halojakarta @sindir @mastbp  @ahokdjarot u     
1,rt @iankomeng  #debat pilkadadki n@aniesbaswedan coba deh buka mata dan hati lebar lebar dan legowo  npak @jokowi pantas saja buang u     
0,rt @teddygusnaidi      anies baswedan hanya mengurus satu urusan saja berantakan  bagaimana dia bisa berfantasi menyelesaikan banyak urusan u    
0,rt @gunromli  sylviana kesyikan ngomong sendiri lupa bertanya  anies keasyikan nyerang pake data  yg salah  ya ahok joged  aja  ud  d ude   #debat pil u    
0,rt @putrirosary  #debat pilkadadki cara paslon   bertanya ke paslon   seperti sedang mengadu domba didepan jutaan pasang mata tanpa etika  u    
0,pilkada dki jakarta harap tidak pilih nomor    bahaya laten komunis!    https     t co  yk s tzi   #debat pilkadadki https     t co  g vlbxqkti
1,rt @megapurba    judulnya no   di kepung  tpi lucunya no   menjadi penengah di antara   dan   #debat pilkadadki #ahokdjarotpilihan
1,rt @gerilyapolitik  selamat pagi  mari kita berpikir sejenak #masih #debat pilkadadki  ud  e udd   ud  e udd   ud  e udd   https     t co  qwkzjcmooj
1,rt @zul hasan  sebelum debat kompak dukung agus - sylvi  setelah #debat pilkadadki makin solid dukung @agussylvidki || @sohibahy u     
0,mpok sylvi kurang maksimal memanfaatkan data dalam #debat pilkadadki dan justru semakin menunjukkan kelemahannya saat berada di birokrasi 
0,rt @nci ri  pasca #debat pilkadadki kena batunya  @agusyudhoyono dibentak kapolres jakarta selatan  karena bikin macet jalan  nhttps     t co   u    
1,rt @mrtampi  agus makin santai  nahok makin santun  nanies makin esmosi  n nimho  n#debat pilkadadki
1,rt @putra        #debat pilkadadki ahy debatnya udah kelas capres aja tegas cerdas dan berwibawa https     t co  eujo  bwby
1,rt @pksejahtera  usai sudah #debat pilkadadki  warga jakarta insyaallah makin yakin #coblosanissandi #coblospecinya no   
1,ketua mui minta ahok perjelas permintaan maafnya https     t co    zxicpfbi
0,#ngeselinitusaat lihat pa ditangkap atas laporan warga tapi btp bebas padahal ada laporan bpk ??  n#debat pilkadadki  nhttps     t co   ov  huyua
0,#debat pilkadadki anehh bin ajaib ada paslon memaparkan data transjakarta naik hanya  % padahal aslinya hingga   % (data tidak jelas)
1,alasan anies sering turun ke masyarakat meski belum masa kampanye https     t co  sjci ex  q
1,rt @t orasudi ro  ada benernya juga bang  ud  d ude   saya jadi ikut baca  ud  d ude f ud  c udffd ud  d ude f ud  c udffd ud  d ude f ud  c udffd https     t co   u gmibhfk
1,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
1,rt @veny angel  keliatan bgt najwa pengen menjatuhkan agus   tpi agus pandai menjawabnya   kereeenn dahhh    ud  d udc d  n#ahymatanajwa
0,paslon   melakukan propaganda  paslon   melakukan kampanye  paslon   melakukan agitasi  dalam #debat pilkadadki
0,ini pilkada dki bosss  bukan pilkades  pil kb  pilkadut  bkn jg konser boy band      hadeh     anak muda alay       u     https     t co  xddehzyhbn
0,rt @ichakeljombar  seorang dosen yang seharusnya dikagumi karena cerdas otaknya  tapi seketika runtuh karena hobinya menjatuhkan orang lain u    
0,pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! singkaw    https     t co  rau yhd gf #debat pilkadadki https     t co  fqcikufntb
1,rt @tribunnews  nusron wahid  tak satu pun kalimat ahok menistakan al-quran https     t co  jqlazz xfl via @tribunnews
1,mau dong lunch sm   sosok keren itu hehhehe https     t co  foadfelfsm
1,rt @matanajwa  jangan lewatkan #matanajwa malam ini  live pk       wib bersama bakal calon gubernur  agus harimurti yudhoyono  https     t co u    
0,pilkada dki jangan pilih pki!! berbahaya!! pilih   atau   saja tni al tangkap kapal tki    https     t co   sbwseuh e #debat pilkadadki #imlek
0,rt @imadya  anies semakin terlihat aslinya  masyarakat sudah cerdas tidak mudah dibohongi dengan opini nya yang mengelabui data #debat pilk u    
0,rt @imadya  perhatikan tiap sandi jawab seluruh pertanyaan  pasti ujung nya nyambung ke lapangan pekerjaan  hanya menguasai itu saja #debat u    
1,rt @rajasundawiwaha  mui lembaga umat islam yg diakui pemerintah dn solusi hk mrpkn way out dr mslh pidato ahok dn bareskrim hrs periksa ah u    
1,mas agus kalo tegang nyruput kopi dulu mas biar makin membaraa yy ud  d ude   u     #ahymatanajwa
1,ahok mohon maaf pertikai al quran ketika berkempen  bahagian siasatan jenayah polis menerima laporan daripada    https     t co  ysqrtbxvlq
0,pilkada dki jakarta harap tidak pilih nomor    bahaya laten komunis!    https     t co  pkrza yisl #debat pilkadadki https     t co  oblhd  bbz
0,#debat pilkadadki pelajari data dulu baru serang lawan
0,saat anies bicara soal pendidikan pada #debat pilkadadki yang terjadi justru semakin menguatkan alasan jokowi memberhentikannya dari menteri
0,jangan sampai reklamasi untuk top of the top yg eksklusif cikal bakal benteng voc jilid   #jasmerah n#debat pilkadadki n#muslimban
1,rt @kasatkusut  lebih ke penasaran sih sama apa target agus yudhoyono  sampe rela berhenti dari militer 
1,rt @pandji  ini artikel yg menjelaskan ternyata di #debat pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https     t co u    
1,rt @pandji  urutan pertama best moment #debat pilkadadki   pak basuki misahin bu sylvie &amp
1,rt @pandji  ini artikel yg menjelaskan ternyata di #debat pilkadadki yg dapet respon positif di socmed adalah #aniessandiokoce https     t co u    
0,rada kasian sih sama bu sylvi setelah insiden overtime &amp
1,rt @   agree  meme terbaik awal tahun ini  ))) pecah!!! goks @basuki btp #debat pilkadadki #ahokdjarot https     t co  mbq jiww  
1,apapun pertanyaanya jawabnya tetap   yg penting kreatif n goodwill   n n(yg tdk setuju silahkan keluar dari habitat masing ) n n#debat pilkadadki
0,dalam #debat pilkadadki paslon   terlalu sibuk mencitrakan petahana gagal dalam memimpin jakarta  dan kesibukan ini menjadi bumerang 
0,dalam #debat pilkadadki paslon   terlalu sibuk mencitrakan petahana gagal dalam memimpin jakarta  dan kesibukan ini menjadi bumerang 
0,paslon   harusnya lebih baik penampilannya namun rusak gara-gara monolog mpok sylvi yang berlebihan &amp
1,dan mas agus ikut dlm konstetasi politik karena dicalonkan oleh beberapa partai dan benar  tidak pernah diduga sebelumnya #ahymatanajwa
1,rt @putrirochaena  kapolri minta masyarakat lihat video pidato ahok secara utuh https     t co  gd iipxqh  lewat @tribunnews
1,rt @vivacoid  beda dengan megawati  rachmawati dukung anies-sandi https     t co  gkyd  swbu
0,rt @iqbalfatoni    #debat pilkadadki kata @aniesbaswedan  sunda kelapa kok gk ada kelapanya !  kampung rambutan isinya mikrolet  ud  d ude   ud  d ude  wkwkwkwk
0,rt @pelindungjkt   wakakakakkkk  anjir    asli   gak tahan ngakak   @sindir #debat pilkadadki https     t co  uq  gi csz
0,pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! bangkru    https     t co  tpaa   izb #debat pilkadadki https     t co  iro qntmcn
0,rt @asep edwan dvs    @su bedjo  #debat pilkadadki pak anies nyerang paslon   pakek data  tapi ternyata datanya hoax  ufffd ufffd u   c https     t co  pvmhf  u    
1,org  mungkin blm tau  klo sbnrnya para pemimpin koalisi yg mengusung agus  krn terinspirasi nnton descendant of sun 
1,rt @republikaonline  ketua mui minta ahok perjelas permintaan maafnya https     t co  lcdv   thh
1,rt @republikaonline  ketua mui minta ahok perjelas permintaan maafnya https     t co  lcdv   thh
0,rt @teddygusnaidi      anies baswedan hanya mengurus satu urusan saja berantakan  bagaimana dia bisa berfantasi menyelesaikan banyak urusan u    
0,#debat pilkadadki jempol ke bawah menunjukkan cawagub paslon   tak punya respect thd mantan bosnya  ya rab
1,pemimpin intelektual  cerdas dan punya karismatik  you the best sir agus #ahymatanajwa
1,rt @wilsonsun  @bungtomsss lho pendukung agus kah? klo iya sama dong seperti yg mui itu ? hmmm     https     t co   eeomei v 
1,rt @rahmath          gue bangga npak basuki bangga napalagi pendukungnya ahok-djarot pasti lebih bangga lagi nmui terdiam bisu nyusuf mansur u     
0,pilkada dki jakarta harap tidak pilih nomor    bahaya laten komunis!    https     t co  bjcblfmfnr #debat pilkadadki https     t co  r kr b  tx
0,polri tunda proses hukum ahok hingga selesai pilgub  ipw  kemarahan umat islam akan memuncak  u     panjimas https     t co  rk v sa ot #tangkapahok
1,rt @agusfansclub   mas agus menanggapi pertanyaan @matanajwa ttg kutipan rekaman       beliau menjawab mas agus tetap konsisten  #ahymatana u    
1,#ahymatanajwa selow mas agus  ngopi dulu biar tambah kece jawabnya
1,rt @agusfansclub   mas agus menyatakan bahwa saat ini beliau hrs menyesuaikan kondisi saat ini (politik) &amp
0,rt @vivacoid  ini video saat nusron wahid kritik mui soal ahok https     t co  cmllyuikmz
0,@matanajwa ingin menjatuh kan karakter mas agus  babak pertama masih imbang
0,  @tribun  polri tunda proses hukum ahok hingga selesai pilgub  ipw  kemarahan umat islam akan memuncak https     t co  vu fxxd vk  
1,rt @ferrymaitimu  kalo gak kuat jawab pertanyaan @najwashihab mending lambaikan tangan ke arah kamera deh   ud  d ude   ud  d ude   ud  d ude   https     t co  gkqatjsqoy
1,rt @korantempo  unggah video ahok  buni yani bantah tim sukses cagub dki https     t co  nzdagdrxkp
1,rt @bama  said  pemimpin intelektual  cerdas dan punya karismatik  you the best sir agus #ahymatanajwa
1,rt @harihariono   ngopi sambil baca ini yuukk    nterkait ahok  setara institute nilai mui berpolitik https     t co   kp u fz g via @tribunnews
0,rt @pandji  nah gue pikir sentimen petahana oke di #debat pilkadadki semalam  tapi mnrt politicawave malah sebaliknya  geng u     
0,rt @imadya  anies semakin terlihat aslinya  masyarakat sudah cerdas tidak mudah dibohongi dengan opini nya yang mengelabui data #debat pilk u    
0,rt @vampiremuslimah  #debat pilkadadki  nlansia  ibu-ibu dan wanita jakarta yang selayaknya dimuliakan  bagi si terdakwa ahok cuma leluco u     
0,pengamat khawatirkan antasari dijadikan komoditas politik  n#negarakokjadibegini #rezimpanik #debat pilkadadki  https     t co  hhfx xv mt
1,masih tetep dukung ahok sih buat jadi gub selanjutnya 
1,lensaindonesia  muhaimin iskandar  permintaan maaf ahok sangat kita hargai https     t co  qyfspxps o via lensaindonesia
1,rt @agusfansclub   dan mas agus ikut dlm konstetasi politik karena dicalonkan oleh beberapa partai dan benar  tidak pernah diduga sebelumny u    
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @valerimagdalena  najwa shihab ini keren juga adu argumen sama ahy  kelihatan banget agus keki jawab pertanyaannya najwa   )))) #ahymata u    
0,rt @putrirochaena  ahok bukan yg pertama jadi korban plintiran &gt
1,rt @karizunique  menarik banget nih perbincangan di @matanajwa  pertanyaan cerdas dari mbak najwa sanggup diimbangi agus yudhoyono  d
1,rt @dimasprakbar  najwa kepengen memposisikan agus seperti mantan gub dki yg janji   tahun mimpin dki ternyata malah nyapres  gitu lho  nge u    
1,*imo* agus harimurti lebih berkarisma dengan seragam tni  ud  d ude a #ahymatanajwa #matanajwa @matanajwa
0,ha x baru diawal @matanajwa aja si agus dah 'kepancing emosinya'  gimana mo jadi politisi bro? @najwashihab dilawan  ud  d ude b
0,rt @yusrilihza mhd  gaya bicara ahok  yusril bilang ilmu geografi megawati payah https     t co    dtzhrika
0,ahok matanya sipit  di ejek   nusron matanya gak sipit  di ejek  juga dituduh melotot   susah mmg ktika dengki n bo u     https     t co  v fvn drqy
1,suka dengan jawabn mas https     t co   scqbdhkli najwa juga keren  n#ahymatanajwa
1,agus yudhoyono sangat cerdas sekali   tidak bisa dipatahkan dan tidak bisa dipojokkan serta tidak bisa jatuhkan oleh pertanyaan  mata najwa
1,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini  ahok menjelaskan alasan gagalnya pemban    https     t co  wpyfv  cac
0,#ini video saat nusron wahid kritik mui soal ahok https     t co  vaw lecgfu
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @sibonekakayu  ahok     (jilbab) yang dipakainya yang kayak serbet  malah mungkin lebih bagus serbet di dapur saya    n nhttps     t co     qz  u    
1,halo pak ahok google maps di ios perbarui widget  https     t co  nlbvq kz t  
1,ahok minta maaf tapi proses hukum hrs tetap dtegakan agar jd pelajaran kdepan'y   selamat dan tdk'y sseorg tergantung dr ucapan'y
1,rt @tropongsenayan  kasus ahok  bareskrim  monggo diawasi penanganannya https     t co  ai w qwtzu https     t co  igr  tydsr
0,najwa kepengen memposisikan agus seperti mantan gub dki yg janji   tahun mimpin dki ternyata malah nyapres  gitu lho  ngerti kan ?
0,@nusronwahid  pak nusron tolong ini orang di hukum sudah memaki bapak biar ini ank tau aturan pak  saya tetap pendu u     https     t co  svknpestlv
0,rt @ alfauzannn  tadinya gak mau terang an dukung ahok  semua berubah gegara ustad haus darah !!!  nhttps     t co  hpz c  uug
1,rt @martayudapratam  rsuk taman sari ini dulunya adlh pskesmas yg dibangun mnjadi rsu tipe d   lantai olh ahok # kmahok @sophialatjuba   ht u    
1,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini  ahok menjelaskan alasan gagalnya pemban    https     t co  lkhzvurtrt
1,rt @ririnriandini  profesi mz agus yudhoyono sebelum terjun ke dunia politik https     t co     gujdbn 
0,rt @karizunique  sebenarya sedikit kaget dengan pencalonan agus yudhoyono di pemilihan umum gubernur  karena kariernya di militer lagi bagu u    
0,ini video saat nusron wahid kritik mui soal ahok https     t co  xydowfprgt
0,@andfadel mending mana ahok keras lawan korupsi  ato agamis mui mntkan bunuh potong tangan  menag korup anggran haji ???
1,rt @ki sakha  pernyataan hebat nusron wahid soal ahok di ilc tvone    oktober      https     t co  gqpnwgswyk
1,rt @sohibahy  wah terimakasih kasih   ayo saksikan mas agus di @matanajwa live hari ini jam   ##ahymatanajwa https     t co  xvddaefkxc
1,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini  ahok menjelaskan alasan gagalnya pemban    https     t co  xkllleabk 
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @jpnncom  prestasi ahok roboh karena mulutnya ceroboh #ahok https     t co  xigdnrgfkq
1,menag apresiasi mui yang ajak umat islam maafkan ahok https     t co  b tcntjdea
1,pesan susi untuk para pelaku usaha di industri perikanan  https     t co  pl ox r hu ahok  
1,rt @sohibahy  yukk saksikan @matanajwa live dgn mas agus yudhoyono jam   di metrotv  n#ahymatanajwa https     t co  h go  aid 
0,rt @panca    bang @karniilyas tega membuat buya sjafii jadi sedikit bohong ke publik demi bela ahok https     t co  qazoqtco b
0,rt @nicelamb  katanya polda pantau dunia maya  kok kelakuan ahokers yg meresahkan dibiarkan? yg ditindak cm yg anti ahok ya? https     t co  i u    
1,rt @billykompas  gw tadinya berharap lawan ahok itu risma  rk  kang yoto  mas yoyok  mas azwar anas  nurdin bantaeng atau kepala daerah ber u    
1,rt @iwanfals   ud  d ude   gara  ahok kita jadi inget al quran   ud  d ude f ud  c udffc
1,rt @nusanewscom  ahok dibela megawati soal gaya bicaranya yang kasar  ustaz yusuf mansur  orang bangka belitung santun-santun https     t co   u    
1,#visit purworejo | anies baswedan   blusukan   di petamburan https     t co  d  uusaxgj #megapolitan | #warmakbanyumili
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @imanbr  ini mui atau isis ? sangat menyeramkan https     t co  uu qyu tp 
1,@maspiyungan nonton mata najwa mas  luar biasa mas agus disitu
1,rt @matanajwa  apa jawaban agus soal keputusannya? saksikan #matanajwa bersama ahy |bertaruh di jakarta| malam ini  pkl       wib  u     
1,rt @ferrymaitimu  syafii maarif  ahok itu bukan orang jahat  kalo dia sudah minta maaf  ya sudah  sudah selesai  jangan diperpanjang u     
0,lensaindonesia  muhaimin iskandar  permintaan maaf ahok sangat kita hargai https     t co  qyfspxps o via lensaindonesia
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @sibonekakayu  ahok     (jilbab) yang dipakainya yang kayak serbet  malah mungkin lebih bagus serbet di dapur saya    n nhttps     t co     qz  u    
0,vivacoid  ini video saat nusron wahid kritik mui soal ahok https     t co  bpunr ejab
1,polri  permintaan maaf ahok tidak menghentikan proses hukum https     t co  laykn b kc https     t co   u hdjdz o
1,polri  permintaan maaf ahok tidak menghentikan proses hukum https     t co  jyqzv qdiu
1,rt @agusfansclub   tahun      saat live dg @matanajwa  mas agus sama sekali tidak terpikir untuk terjun ke dunia politik #ahymatanajwa
0,agus yudhoyono ternyata lebih lugas dan tegas dalam menjawab dibanding sang bapak sby yg selalu hati-hati dlm menjawab   keren n#ahymatanajwa
0,rt @menjawablah  selama mas jomo msh jadi kusirnya    temtu doi ga boleh disentuh     lbh baik kita rapatkan barisan thd islam  yg m u     
0,rt @ochof yan  @gunromli @bamsbulaksumur  he heee rela menggadaikan akidah demi si ahok https     t co  p dhnfdcu 
0,@zarazettirazr @buniyani fokus penjarakan ahok dan #savebuniyani yg kek akun baju kaos itu jgn dladeni
1,cewek cantik partai baru psi deklarasikan dukung ahok di pilkada dki       https     t co  h  iewynaw via @youtube
1,ahok minta dprd lanjutkan pembahasan raperda reklamasi teluk jakarta  https     t co  tcwcireems via @youtube
1,'djan faridz bungkam pengamat politik' ppp dukung ahok karena tindakannya sejalan dgn islam  https     t co  e cx awc   via @youtube
0,rt @zaeffendy  bukan hanya #jakartatolakahok tapi juga medan  surabaya  aceh dan tidak mustahil umat #islam di #indonesia juga neg u     
1,rt @redirostartup  pengakuan nelayan ini ungkap jasa besar ahok dibalik kisruh reklamasi nhttps     t co   wqq fhbsa
1,agus yudhoyono ga emosi kok  mungkin krn mantan militer jd jawabannya tegas gitu  ud  d ude  
1,* soal quran  polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https     t co  zuuelgngql
0,kemaren koq ngotot bilang dia bukan orang bodoh yang ga ngerti uu    https     t co  dq uo  azx
0,jangan motong  pernyataan org kang  masa ahok doang yg ga boleh d potong omongannya  https     t co  dqpdou ezh
1,- soal quran  polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https     t co  t w zre vo
1,rt @hariadhi  peduli masjid  ahok tawarkan lahan ke dmi https     t co  te rlrsifh
0,rt @semiaji w  *mui dah gak ada wibawa lagi #abaikan *terkait ahok  setara institute nilai mui berpolitik https     t co  is xvbs nw via @trib u    
0,rt @dennyja world  saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt     )  ahok potensial kalah!
0,rt @celotehprabu  om safe'i di hari tuanya harus berbohong      ga kenal ahok?!      https     t co  xqjtyd  yu
1,- wajar  rachmawati tersinggung megawati bawa  ahok ke makam bung karno https     t co  gbr taujpf
1,rt @republikaonline  ketua mui minta ahok perjelas permintaan maafnya https     t co  lcdv   thh
1,soal quran  polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https     t co   so fxm rz  
0,rt @cherrybelleindo  kalo ada yg belom liat batik cherrybelle  kurang lebih kayak gini bajunya  dipake juga pas ketemu pak ahok https     t c u    
1,wajar  rachmawati tersinggung megawati bawa  ahok ke makam bung karno https     t co  qhhuzq v  
1,soal quran  polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https     t co  kev e qtv 
1,najwa    kenapa mau jadi gubernur jakarta?   nagus yudhoyono    kenapa tidak?   juga dia ngakalin najwa 
1,rt @semiaji w  abdee  slank kan dari dulu dukung ahok https     t co   d ut srq 
